Date,Address,lat,lon,Killed,Injured,Content
2018-12-01,"NW Fifth Ave and NW Eighth St, Miami, Florida",25.7815988,-80.203021,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>NW Fifth Ave and NW Eighth St, Miami, Florida"
2018-11-26,"Tammy Dr, Powell, Tennessee",36.0523327,-84.0061795,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Tammy Dr, Powell, Tennessee"
2018-11-25,"Floyd St and Field St, Demopolis, Alabama",32.5176361,-87.836402,2,2,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>Floyd St and Field St, Demopolis, Alabama"
2018-11-25,"4500 block of Yale St, Houston, Texas",29.8306007,-95.4011405,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>4500 block of Yale St, Houston, Texas"
2018-11-25,"1000 block of 24th St, Oakland, California",37.8164572,-122.2802262,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>1000 block of 24th St, Oakland, California"
2018-11-23,"5801 NW 27th Ave, Miami, Florida",25.8278431,-80.2406266,2,5,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>5<br/><b>Location: </b>5801 NW 27th Ave, Miami, Florida"
2018-11-22,"6100 block of Downingtown Dr, Fort Wayne, Indiana",41.0290288,-85.1276714,3,2,"<b>Date: </b>NA<br/><b>Killed: </b>3<br/><b>Injured: </b>2<br/><b>Location: </b>6100 block of Downingtown Dr, Fort Wayne, Indiana"
2018-11-21,"4200 block of Shreve Ave, Saint Louis, Missouri",38.6791297,-90.2415994,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>4200 block of Shreve Ave, Saint Louis, Missouri"
2018-11-19,"5100 block of Malcolm St, Philadelphia, Pennsylvania",39.9476905,-75.2253042,4,0,"<b>Date: </b>NA<br/><b>Killed: </b>4<br/><b>Injured: </b>0<br/><b>Location: </b>5100 block of Malcolm St, Philadelphia, Pennsylvania"
2018-11-19,"1200 21st Street, Denver, Colorado",39.7532236,-104.9905691,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>1200 21st Street, Denver, Colorado"
2018-11-18,"95th St and Defiance Ave, Los Angeles (Watts), California",33.950688,-118.2453023,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>95th St and Defiance Ave, Los Angeles (Watts), California"
2018-11-16,"4405 W 14th St, Little Rock, Arkansas",34.7386163,-92.3230674,3,1,"<b>Date: </b>NA<br/><b>Killed: </b>3<br/><b>Injured: </b>1<br/><b>Location: </b>4405 W 14th St, Little Rock, Arkansas"
2018-11-14,"4800 block of Gus Young Ave, Baton Rouge, Louisiana",30.4621558,-91.1420657,3,1,"<b>Date: </b>NA<br/><b>Killed: </b>3<br/><b>Injured: </b>1<br/><b>Location: </b>4800 block of Gus Young Ave, Baton Rouge, Louisiana"
2018-11-13,"CR 1 and Defiance Draw Rd, Gallup, New Mexico",35.4896623,-108.8972011,4,1,"<b>Date: </b>NA<br/><b>Killed: </b>4<br/><b>Injured: </b>1<br/><b>Location: </b>CR 1 and Defiance Draw Rd, Gallup, New Mexico"
2018-11-13,"2007 Blue Pine Ln, Indianapolis, Indiana",39.7371178,-86.3229591,2,2,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>2007 Blue Pine Ln, Indianapolis, Indiana"
2018-11-12,"4640 Woods Crossroads Rd, Dunn, North Carolina",35.308071,-78.5241829,3,1,"<b>Date: </b>NA<br/><b>Killed: </b>3<br/><b>Injured: </b>1<br/><b>Location: </b>4640 Woods Crossroads Rd, Dunn, North Carolina"
2018-11-11,"598 N Broad St, Globe, Arizona",33.3999315,-110.7896004,3,1,"<b>Date: </b>NA<br/><b>Killed: </b>3<br/><b>Injured: </b>1<br/><b>Location: </b>598 N Broad St, Globe, Arizona"
2018-11-07,"99 Rolling Oaks Dr, Thousand Oaks, California",34.1766157,-118.8748493,13,2,"<b>Date: </b>NA<br/><b>Killed: </b>13<br/><b>Injured: </b>2<br/><b>Location: </b>99 Rolling Oaks Dr, Thousand Oaks, California"
2018-11-03,"136 Franklin St, Watertown, New York",43.9737217,-75.9093278,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>136 Franklin St, Watertown, New York"
2018-11-02,"5800 block of Brayton Ave, Long Beach (North Long Beach), California",33.8603282,-118.1760556,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>5800 block of Brayton Ave, Long Beach (North Long Beach), California"
2018-11-02,"1950 Thomasville Rd, Tallahassee, Florida",30.4672124,-84.2689477,3,5,"<b>Date: </b>NA<br/><b>Killed: </b>3<br/><b>Injured: </b>5<br/><b>Location: </b>1950 Thomasville Rd, Tallahassee, Florida"
2018-11-01,"3400 block of Girard Ave N, Minneapolis, Minnesota",45.016914,-93.2965754,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>3400 block of Girard Ave N, Minneapolis, Minnesota"
2018-11-01,"906 E Locust St, Springfield, Missouri",37.2271747,-93.2803495,2,2,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>906 E Locust St, Springfield, Missouri"
2018-10-31,"19000 block of Langholm St, Detroit, Michigan",42.4342723,-83.0111876,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>19000 block of Langholm St, Detroit, Michigan"
2018-10-30,"Woodrow Ave and Reis Ave, Vallejo, California",38.093305,-122.2320412,2,3,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>3<br/><b>Location: </b>Woodrow Ave and Reis Ave, Vallejo, California"
2018-10-30,"65th Place and Vermont Avenue, Los Angeles, California",33.9798163,-118.3067997,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>65th Place and Vermont Avenue, Los Angeles, California"
2018-10-29,"3252 Mission Inn Ave, Riverside, California",33.98023,-117.3691,0,7,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>7<br/><b>Location: </b>3252 Mission Inn Ave, Riverside, California"
2018-10-28,"2 Whites Quarters, El Dorado, Arkansas",33.202455,-92.6499974,2,2,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>2 Whites Quarters, El Dorado, Arkansas"
2018-10-27,"4275 Lady Slipper Ln, Memphis, Tennessee",35.0318838,-89.8502452,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>4275 Lady Slipper Ln, Memphis, Tennessee"
2018-10-27,"5898 Wilkins Ave, Pittsburgh, Pennsylvania",40.4434749,-79.9209317,11,7,"<b>Date: </b>NA<br/><b>Killed: </b>11<br/><b>Injured: </b>7<br/><b>Location: </b>5898 Wilkins Ave, Pittsburgh, Pennsylvania"
2018-10-26,"77 Brinkerhoff St, Jersey City, New Jersey",40.719066,-74.073856,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>77 Brinkerhoff St, Jersey City, New Jersey"
2018-10-24,"6200 block of S King Dr, Chicago, Illinois",41.7819802,-87.6158672,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>6200 block of S King Dr, Chicago, Illinois"
2018-10-22,"9231 S Cottage Grove Av, Chicago, Illinois",41.7265408,-87.604096,0,6,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>6<br/><b>Location: </b>9231 S Cottage Grove Av, Chicago, Illinois"
2018-10-21,"8722 S Tacoma Way, Lakewood, Washington",47.1785049,-122.4852109,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>8722 S Tacoma Way, Lakewood, Washington"
2018-10-21,"900 block of A Philip Randolph Blvd, Jacksonville, Florida",30.3331416,-81.6427431,1,5,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>5<br/><b>Location: </b>900 block of A Philip Randolph Blvd, Jacksonville, Florida"
2018-10-16,"Broad St, Atlanta, Georgia",33.7556724,-84.3894518,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Broad St, Atlanta, Georgia"
2018-10-15,"1075 Carters Creek Pike, Columbia, Tennessee",35.7287243,-87.0160232,5,0,"<b>Date: </b>NA<br/><b>Killed: </b>5<br/><b>Injured: </b>0<br/><b>Location: </b>1075 Carters Creek Pike, Columbia, Tennessee"
2018-10-14,"2815 W Lake Mead Blvd, Las Vegas, Nevada",36.196548,-115.1780313,3,1,"<b>Date: </b>NA<br/><b>Killed: </b>3<br/><b>Injured: </b>1<br/><b>Location: </b>2815 W Lake Mead Blvd, Las Vegas, Nevada"
2018-10-14,"5310 E Rosedale St, Fort Worth, Texas",32.7304501,-97.2416714,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>5310 E Rosedale St, Fort Worth, Texas"
2018-10-14,"2500 block of Pulgas Ave, Palo Alto (East Palo Alto), California",37.4733093,-122.1318381,2,2,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>2500 block of Pulgas Ave, Palo Alto (East Palo Alto), California"
2018-10-13,"400 block of Midlothian Road, Saint Louis, Missouri",38.7558458,-90.2036416,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>400 block of Midlothian Road, Saint Louis, Missouri"
2018-10-13,"511 Wilburn St, Taft, Texas",27.9748727,-97.4079206,4,1,"<b>Date: </b>NA<br/><b>Killed: </b>4<br/><b>Injured: </b>1<br/><b>Location: </b>511 Wilburn St, Taft, Texas"
2018-10-12,"1620 John B White Sr Blvd, Spartanburg, South Carolina",34.923608,-81.9791766,0,6,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>6<br/><b>Location: </b>1620 John B White Sr Blvd, Spartanburg, South Carolina"
2018-10-12,"6500 block of W Charleston Blvd, Las Vegas, Nevada",36.1608107,-115.24139,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>6500 block of W Charleston Blvd, Las Vegas, Nevada"
2018-10-08,"Joppa Ave, Birmingham, Alabama",33.5459787,-86.7230097,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Joppa Ave, Birmingham, Alabama"
2018-10-06,"9453 E 31st St, Tulsa, Oklahoma",36.1193444,-95.8694154,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>9453 E 31st St, Tulsa, Oklahoma"
2018-10-06,"6802 Cullen Blvd, Houston, Texas",29.6892712,-95.3539064,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>6802 Cullen Blvd, Houston, Texas"
2018-10-06,"Williams St and Telegraph Ave, Oakland, California",37.8089497,-122.2697388,0,6,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>6<br/><b>Location: </b>Williams St and Telegraph Ave, Oakland, California"
2018-10-04,"1813 N Riverside Dr, Espanola (Española), New Mexico",36.0193569,-106.0637994,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>1813 N Riverside Dr, Espanola (Española), New Mexico"
2018-10-04,"Lucky St, Swainsboro, Georgia",32.5980758,-82.341629,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Lucky St, Swainsboro, Georgia"
2018-10-03,"5101 Germantown Ave, Philadelphia, Pennsylvania",40.0304158,-75.1653697,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>5101 Germantown Ave, Philadelphia, Pennsylvania"
2018-10-03,"932 Ashton Dr, Florence, South Carolina",34.2212348,-79.8474213,2,6,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>6<br/><b>Location: </b>932 Ashton Dr, Florence, South Carolina"
2018-10-01,"500 block of S Michigan Ave, Chicago, Illinois",41.8755216,-87.6248715,2,2,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>500 block of S Michigan Ave, Chicago, Illinois"
2018-09-30,"200 block N Long Beach Blvd, Compton, California",33.8969891,-118.2077899,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>200 block N Long Beach Blvd, Compton, California"
2018-09-29,"1700 block of 24th St, Orlando, Florida",28.516796,-81.4034069,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>1700 block of 24th St, Orlando, Florida"
2018-09-28,"5100 block of Haverford Ave, Philadelphia, Pennsylvania",39.9640999,-75.2221192,2,2,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>5100 block of Haverford Ave, Philadelphia, Pennsylvania"
2018-09-24,"1528 Ragan St, Memphis, Tennessee",35.104517,-90.008947,3,2,"<b>Date: </b>NA<br/><b>Killed: </b>3<br/><b>Injured: </b>2<br/><b>Location: </b>1528 Ragan St, Memphis, Tennessee"
2018-09-23,"2600 block of Chandler Court, Bakersfield, California",35.331379,-119.040328,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>2600 block of Chandler Court, Bakersfield, California"
2018-09-23,"3700 block of Loma Lane, Baldwin Park, California",34.0762519,-117.9823022,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>3700 block of Loma Lane, Baldwin Park, California"
2018-09-22,"1800 block of Benning Rd, Washington, District of Columbia",38.8992955,-76.9773661,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>1800 block of Benning Rd, Washington, District of Columbia"
2018-09-22,"Dolan St, Hempstead, New York",40.7062128,-73.6187397,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Dolan St, Hempstead, New York"
2018-09-20,"1501 Perryman Rd, Aberdeen, Maryland",39.4713675,-76.2004818,4,3,"<b>Date: </b>NA<br/><b>Killed: </b>4<br/><b>Injured: </b>3<br/><b>Location: </b>1501 Perryman Rd, Aberdeen, Maryland"
2018-09-20,"1317 Midland Ave, Syracuse, New York",43.0259565,-76.1514761,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>1317 Midland Ave, Syracuse, New York"
2018-09-19,"1850 Deming Way, Middleton, Wisconsin",43.0951221,-89.5257282,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>1850 Deming Way, Middleton, Wisconsin"
2018-09-19,"W Cermak Rd and S State St, Chicago, Illinois",41.8529443,-87.6270819,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>W Cermak Rd and S State St, Chicago, Illinois"
2018-09-19,"1 E Church St, Masontown, Pennsylvania",39.8471659,-79.8992415,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>1 E Church St, Masontown, Pennsylvania"
2018-09-18,"1100 block of Sumner St, New Orleans (Algiers), Louisiana",29.9438453,-90.0378515,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>1100 block of Sumner St, New Orleans (Algiers), Louisiana"
2018-09-18,"4622 Faronia Rd, Memphis, Tennessee",35.0224221,-90.0194209,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>4622 Faronia Rd, Memphis, Tennessee"
2018-09-17,"123 Amberleigh Dr, Silver Spring, Maryland",39.0910873,-77.0032538,4,1,"<b>Date: </b>NA<br/><b>Killed: </b>4<br/><b>Injured: </b>1<br/><b>Location: </b>123 Amberleigh Dr, Silver Spring, Maryland"
2018-09-15,"820 S 21st St, Milwaukee, Wisconsin",43.0221167,-87.9392056,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>820 S 21st St, Milwaukee, Wisconsin"
2018-09-12,"660 Manwell Blvd, Bakersfield, California",35.3490297,-118.9163346,6,0,"<b>Date: </b>NA<br/><b>Killed: </b>6<br/><b>Injured: </b>0<br/><b>Location: </b>660 Manwell Blvd, Bakersfield, California"
2018-09-11,"10600 block of S Bensley Avenue, Chicago, Illinois",41.7025894,-87.5633504,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>10600 block of S Bensley Avenue, Chicago, Illinois"
2018-09-10,"140 Lt George W Lee Ave, Memphis, Tennessee",35.1391258,-90.0536121,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>140 Lt George W Lee Ave, Memphis, Tennessee"
2018-09-09,"224 W Magnolia St, Auburn, Alabama",32.6070922,-85.4838597,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>224 W Magnolia St, Auburn, Alabama"
2018-09-09,"N/A, Jacksonville, Florida",30.2475594,-81.6025992,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>N/A, Jacksonville, Florida"
2018-09-09,"550 S McLean Blvd, Elgin, Illinois",42.0467613,-88.3123041,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>550 S McLean Blvd, Elgin, Illinois"
2018-09-07,"2024 N Washington Ave, Minneapolis, Minnesota",45.0001271,-93.2815258,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>2024 N Washington Ave, Minneapolis, Minnesota"
2018-09-06,"511 Walnut St, Cincinnati, Ohio",39.1017443,-84.5118141,4,2,"<b>Date: </b>NA<br/><b>Killed: </b>4<br/><b>Injured: </b>2<br/><b>Location: </b>511 Walnut St, Cincinnati, Ohio"
2018-09-04,"1200 block of Gillespie Ave, Albany, Georgia",31.5708823,-84.1795938,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>1200 block of Gillespie Ave, Albany, Georgia"
2018-09-02,"801 Garrison Ave, Fort Smith, Arkansas",35.3862076,-94.4230806,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>801 Garrison Ave, Fort Smith, Arkansas"
2018-09-02,"600 block of Morningview St, San Antonio, Texas",29.4103302,-98.4248945,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>600 block of Morningview St, San Antonio, Texas"
2018-09-02,"500 23rd St S, Birmingham, Alabama",33.5096117,-86.7974738,0,7,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>7<br/><b>Location: </b>500 23rd St S, Birmingham, Alabama"
2018-09-02,"43 12th Ave, Paterson, New Jersey",40.921729,-74.163699,2,2,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>2<br/><b>Location: </b>43 12th Ave, Paterson, New Jersey"
2018-09-02,"1277 East Lynwood Drive, San Bernardino, California",34.14623,-117.2594167,0,8,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>8<br/><b>Location: </b>1277 East Lynwood Drive, San Bernardino, California"
2018-09-02,"Stuyvesant Ave and Bryn Mawr Ave, Trenton, New Jersey",40.235268,-74.782047,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Stuyvesant Ave and Bryn Mawr Ave, Trenton, New Jersey"
2018-09-01,"3232 Lakeside Ave East, Cleveland, Ohio",41.5155356,-81.6716239,1,7,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>7<br/><b>Location: </b>3232 Lakeside Ave East, Cleveland, Ohio"
2018-09-01,"5225 NW 24th Ct, Fort Lauderdale (Lauderhill), Florida",26.157976,-80.221183,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>5225 NW 24th Ct, Fort Lauderdale (Lauderhill), Florida"
2018-08-31,"1900 block of Peoria St, Aurora, Colorado",39.7456418,-104.846854,2,3,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>3<br/><b>Location: </b>1900 block of Peoria St, Aurora, Colorado"
2018-08-27,"2600 block of W 34th Ave, Pine Bluff, Arkansas",34.1944225,-92.0292132,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>2600 block of W 34th Ave, Pine Bluff, Arkansas"
2018-08-26,"2 Independent Dr, Jacksonville, Florida",30.3248442,-81.6594975,3,9,"<b>Date: </b>NA<br/><b>Killed: </b>3<br/><b>Injured: </b>9<br/><b>Location: </b>2 Independent Dr, Jacksonville, Florida"
2018-08-26,"2400 block of Sheppard Access Rd, Wichita Falls, Texas",33.9432514,-98.5137061,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>2400 block of Sheppard Access Rd, Wichita Falls, Texas"
2018-08-25,"4 N 18th St, Richmond, Virginia",37.5332835,-77.4275077,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>4 N 18th St, Richmond, Virginia"
2018-08-25,"1564 9th Ave N, Nashville, Tennessee",36.1780592,-86.7976719,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>1564 9th Ave N, Nashville, Tennessee"
2018-08-23,"5800 block of Oakland St, Philadelphia, Pennsylvania",40.0286526,-75.0790568,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>5800 block of Oakland St, Philadelphia, Pennsylvania"
2018-08-23,"1700 block of Homestead St, Baltimore, Maryland",39.3205363,-76.5945203,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>1700 block of Homestead St, Baltimore, Maryland"
2018-08-22,"I-64 and Jefferson Ave, Saint Louis, Missouri",38.6284485,-90.3380052,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>I-64 and Jefferson Ave, Saint Louis, Missouri"
2018-08-21,"2119 E Alcy Rd, Memphis, Tennessee",35.0779873,-89.9920263,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>2119 E Alcy Rd, Memphis, Tennessee"
2018-08-20,"60 Heritage Square, Jackson, Tennessee",35.658273,-88.8561329,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>60 Heritage Square, Jackson, Tennessee"
2018-08-20,"E 94th St and Kinsman Rd, Cleveland, Ohio",41.4716683,-81.6201195,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>E 94th St and Kinsman Rd, Cleveland, Ohio"
2018-08-19,"7400 block of S Dante Ave, Chicago, Illinois",41.7604498,-87.5896513,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>7400 block of S Dante Ave, Chicago, Illinois"
2018-08-18,"925 Allerton Ave, Bronx, New York",40.8657387,-73.8602861,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>925 Allerton Ave, Bronx, New York"
2018-08-17,"1600 block of W 65th St, Chicago, Illinois",41.7758633,-87.6642494,0,7,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>7<br/><b>Location: </b>1600 block of W 65th St, Chicago, Illinois"
2018-08-15,"Mimosa Ct, Greenwood, South Carolina",34.212366,-82.0974801,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>Mimosa Ct, Greenwood, South Carolina"
2018-08-14,"1000 S Easton Rd, Wyncote, Pennsylvania",40.08172,-75.1692357,0,5,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>5<br/><b>Location: </b>1000 S Easton Rd, Wyncote, Pennsylvania"
2018-08-12,"4786 Yarrington Ct, Clearlake, California",38.9487905,-122.6290923,4,1,"<b>Date: </b>NA<br/><b>Killed: </b>4<br/><b>Injured: </b>1<br/><b>Location: </b>4786 Yarrington Ct, Clearlake, California"
2018-08-12,"5600 block of Broad St, Pittsburgh (East Liberty), Pennsylvania",40.4644451,-79.9300007,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>5600 block of Broad St, Pittsburgh (East Liberty), Pennsylvania"
2018-08-11,"1280 Summit St, Columbus, Ohio",39.989038,-83.0008327,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>1280 Summit St, Columbus, Ohio"
2018-08-11,"Geneva St and Mission St, San Francisco, California",37.716494,-122.4410222,1,4,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>4<br/><b>Location: </b>Geneva St and Mission St, San Francisco, California"
2018-08-11,"4050 E 100th Ave, Thornton, Colorado",39.8771352,-104.9390296,1,3,"<b>Date: </b>NA<br/><b>Killed: </b>1<br/><b>Injured: </b>3<br/><b>Location: </b>4050 E 100th Ave, Thornton, Colorado"
2018-08-10,"1515 N 13th St, Saint Louis, Missouri",38.6416394,-90.1946888,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>1515 N 13th St, Saint Louis, Missouri"
2018-08-10,"6300 block of Vinewood St, Detroit, Michigan",42.3501122,-83.1087311,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>6300 block of Vinewood St, Detroit, Michigan"
2018-08-08,"Mercer St and Franklin St, Paterson, New Jersey",40.9262677,-74.1605273,0,4,"<b>Date: </b>NA<br/><b>Killed: </b>0<br/><b>Injured: </b>4<br/><b>Location: </b>Mercer St and Franklin St, Paterson, New Jersey"
2018-08-08,"North 12th Street and West Huntingdon Street, Philadelphia, Pennsylvania",39.9918663,-75.1511562,2,4,"<b>Date: </b>NA<br/><b>Killed: </b>2<br/><b>Injured: </b>4<br/><b>Location: </b>North 12th Street and West Huntingdon Street, Philadelphia, Pennsylvania"
